lt,t,v,timestamp
2025-10-11T21:40:00.000,2025-10-12T05:40:00.000Z,-5.177,2025-10-12T00:00:00Z
2025-10-11T21:30:00.000,2025-10-12T05:30:00.000Z,-5.183,2025-10-12T00:00:00Z
2025-10-11T21:20:00.000,2025-10-12T05:20:00.000Z,-5.141,2025-10-12T00:00:00Z
2025-10-11T21:10:00.000,2025-10-12T05:10:00.000Z,-4.983,2025-10-12T00:00:00Z
2025-10-11T21:00:00.000,2025-10-12T05:00:00.000Z,-5.07,2025-10-12T00:00:00Z
2025-10-11T20:50:00.000,2025-10-12T04:50:00.000Z,-5.565,2025-10-12T00:00:00Z
2025-10-11T20:40:00.000,2025-10-12T04:40:00.000Z,-5.553,2025-10-12T00:00:00Z
2025-10-11T20:30:00.000,2025-10-12T04:30:00.000Z,-5.573,2025-10-12T00:00:00Z
2025-10-11T20:20:00.000,2025-10-12T04:20:00.000Z,-5.55,2025-10-12T00:00:00Z
2025-10-11T20:10:00.000,2025-10-12T04:10:00.000Z,-5.467,2025-10-12T00:00:00Z
2025-10-11T20:00:00.000,2025-10-12T04:00:00.000Z,-5.367,2025-10-12T00:00:00Z
2025-10-11T19:50:00.000,2025-10-12T03:50:00.000Z,-5.393,2025-10-12T00:00:00Z
2025-10-11T19:40:00.000,2025-10-12T03:40:00.000Z,-5.394,2025-10-12T00:00:00Z
2025-10-11T19:30:00.000,2025-10-12T03:30:00.000Z,-5.416,2025-10-12T00:00:00Z
2025-10-11T19:20:00.000,2025-10-12T03:20:00.000Z,-5.588,2025-10-12T00:00:00Z
2025-10-11T19:10:00.000,2025-10-12T03:10:00.000Z,-5.348,2025-10-12T00:00:00Z
2025-10-11T19:00:00.000,2025-10-12T03:00:00.000Z,-5.22,2025-10-12T00:00:00Z
2025-10-11T18:50:00.000,2025-10-12T02:50:00.000Z,-5.161,2025-10-12T00:00:00Z
2025-10-11T18:40:00.000,2025-10-12T02:40:00.000Z,-5.126,2025-10-12T00:00:00Z
2025-10-11T18:30:00.000,2025-10-12T02:30:00.000Z,-5.024,2025-10-12T00:00:00Z
2025-10-11T18:20:00.000,2025-10-12T02:20:00.000Z,-4.722,2025-10-12T00:00:00Z
2025-10-11T18:10:00.000,2025-10-12T02:10:00.000Z,-4.628,2025-10-12T00:00:00Z
2025-10-11T18:00:00.000,2025-10-12T02:00:00.000Z,-4.339,2025-10-12T00:00:00Z
2025-10-11T17:50:00.000,2025-10-12T01:50:00.000Z,-4.098,2025-10-12T00:00:00Z
2025-10-11T17:40:00.000,2025-10-12T01:40:00.000Z,-3.869,2025-10-12T00:00:00Z
2025-10-11T17:30:00.000,2025-10-12T01:30:00.000Z,-3.775,2025-10-12T00:00:00Z
2025-10-11T17:20:00.000,2025-10-12T01:20:00.000Z,-3.655,2025-10-12T00:00:00Z
2025-10-11T17:10:00.000,2025-10-12T01:10:00.000Z,-3.534,2025-10-12T00:00:00Z
2025-10-11T17:00:00.000,2025-10-12T01:00:00.000Z,-3.251,2025-10-12T00:00:00Z
2025-10-11T16:50:00.000,2025-10-12T00:50:00.000Z,-3.044,2025-10-12T00:00:00Z
2025-10-11T16:40:00.000,2025-10-12T00:40:00.000Z,-2.928,2025-10-12T00:00:00Z
2025-10-11T16:30:00.000,2025-10-12T00:30:00.000Z,-2.853,2025-10-12T00:00:00Z
2025-10-11T16:20:00.000,2025-10-12T00:20:00.000Z,-2.365,2025-10-12T00:00:00Z
2025-10-11T16:10:00.000,2025-10-12T00:10:00.000Z,-1.68,2025-10-12T00:00:00Z
2025-10-11T16:00:00.000,2025-10-12T00:00:00.000Z,-1.491,2025-10-12T00:00:00Z
2025-10-11T15:50:00.000,2025-10-11T23:50:00.000Z,-1.277,2025-10-11T00:00:00Z
2025-10-11T15:40:00.000,2025-10-11T23:40:00.000Z,-1.136,2025-10-11T00:00:00Z
2025-10-11T15:30:00.000,2025-10-11T23:30:00.000Z,-0.861,2025-10-11T00:00:00Z
2025-10-11T15:20:00.000,2025-10-11T23:20:00.000Z,-0.907,2025-10-11T00:00:00Z
2025-10-11T15:10:00.000,2025-10-11T23:10:00.000Z,-0.98,2025-10-11T00:00:00Z
2025-10-11T15:00:00.000,2025-10-11T23:00:00.000Z,-1,2025-10-11T00:00:00Z
2025-10-11T14:50:00.000,2025-10-11T22:50:00.000Z,-0.79,2025-10-11T00:00:00Z
2025-10-11T14:40:00.000,2025-10-11T22:40:00.000Z,-0.532,2025-10-11T00:00:00Z
2025-10-11T14:30:00.000,2025-10-11T22:30:00.000Z,-0.686,2025-10-11T00:00:00Z
2025-10-11T14:20:00.000,2025-10-11T22:20:00.000Z,-0.345,2025-10-11T00:00:00Z
2025-10-11T14:10:00.000,2025-10-11T22:10:00.000Z,-0.358,2025-10-11T00:00:00Z
2025-10-11T14:00:00.000,2025-10-11T22:00:00.000Z,-0.48,2025-10-11T00:00:00Z
2025-10-11T13:50:00.000,2025-10-11T21:50:00.000Z,-0.863,2025-10-11T00:00:00Z
2025-10-11T13:40:00.000,2025-10-11T21:40:00.000Z,-0.795,2025-10-11T00:00:00Z
2025-10-11T13:30:00.000,2025-10-11T21:30:00.000Z,-0.855,2025-10-11T00:00:00Z
2025-10-11T13:20:00.000,2025-10-11T21:20:00.000Z,-0.881,2025-10-11T00:00:00Z
2025-10-11T13:10:00.000,2025-10-11T21:10:00.000Z,-0.854,2025-10-11T00:00:00Z
2025-10-11T13:00:00.000,2025-10-11T21:00:00.000Z,-0.734,2025-10-11T00:00:00Z
2025-10-11T12:50:00.000,2025-10-11T20:50:00.000Z,-1.159,2025-10-11T00:00:00Z
2025-10-11T12:40:00.000,2025-10-11T20:40:00.000Z,-0.92,2025-10-11T00:00:00Z
2025-10-11T12:30:00.000,2025-10-11T20:30:00.000Z,-0.989,2025-10-11T00:00:00Z
2025-10-11T12:20:00.000,2025-10-11T20:20:00.000Z,-0.94,2025-10-11T00:00:00Z
2025-10-11T12:10:00.000,2025-10-11T20:10:00.000Z,-0.854,2025-10-11T00:00:00Z
2025-10-11T12:00:00.000,2025-10-11T20:00:00.000Z,-0.9,2025-10-11T00:00:00Z
2025-10-11T11:50:00.000,2025-10-11T19:50:00.000Z,-0.996,2025-10-11T00:00:00Z
2025-10-11T11:40:00.000,2025-10-11T19:40:00.000Z,-0.488,2025-10-11T00:00:00Z
2025-10-11T11:30:00.000,2025-10-11T19:30:00.000Z,-0.204,2025-10-11T00:00:00Z
2025-10-11T11:20:00.000,2025-10-11T19:20:00.000Z,-0.264,2025-10-11T00:00:00Z
2025-10-11T11:10:00.000,2025-10-11T19:10:00.000Z,0.116,2025-10-11T00:00:00Z
2025-10-11T11:00:00.000,2025-10-11T19:00:00.000Z,0.09,2025-10-11T00:00:00Z
2025-10-11T10:50:00.000,2025-10-11T18:50:00.000Z,0.574,2025-10-11T00:00:00Z
2025-10-11T10:40:00.000,2025-10-11T18:40:00.000Z,0.432,2025-10-11T00:00:00Z
2025-10-11T10:30:00.000,2025-10-11T18:30:00.000Z,0.698,2025-10-11T00:00:00Z
2025-10-11T10:20:00.000,2025-10-11T18:20:00.000Z,0.811,2025-10-11T00:00:00Z
2025-10-11T10:10:00.000,2025-10-11T18:10:00.000Z,1.021,2025-10-11T00:00:00Z
2025-10-11T10:00:00.000,2025-10-11T18:00:00.000Z,1.382,2025-10-11T00:00:00Z
2025-10-11T09:50:00.000,2025-10-11T17:50:00.000Z,1.501,2025-10-11T00:00:00Z
2025-10-11T09:40:00.000,2025-10-11T17:40:00.000Z,1.221,2025-10-11T00:00:00Z
2025-10-11T09:30:00.000,2025-10-11T17:30:00.000Z,1.119,2025-10-11T00:00:00Z
2025-10-11T09:20:00.000,2025-10-11T17:20:00.000Z,1.041,2025-10-11T00:00:00Z
2025-10-11T09:10:00.000,2025-10-11T17:10:00.000Z,0.843,2025-10-11T00:00:00Z
2025-10-11T09:00:00.000,2025-10-11T17:00:00.000Z,1.093,2025-10-11T00:00:00Z
2025-10-11T08:50:00.000,2025-10-11T16:50:00.000Z,0.898,2025-10-11T00:00:00Z
2025-10-11T08:40:00.000,2025-10-11T16:40:00.000Z,0.845,2025-10-11T00:00:00Z
2025-10-11T08:30:00.000,2025-10-11T16:30:00.000Z,0.482,2025-10-11T00:00:00Z
2025-10-11T08:20:00.000,2025-10-11T16:20:00.000Z,0.393,2025-10-11T00:00:00Z
2025-10-11T08:10:00.000,2025-10-11T16:10:00.000Z,0.176,2025-10-11T00:00:00Z
2025-10-11T08:00:00.000,2025-10-11T16:00:00.000Z,0.077,2025-10-11T00:00:00Z
2025-10-11T07:50:00.000,2025-10-11T15:50:00.000Z,0.172,2025-10-11T00:00:00Z
2025-10-11T07:40:00.000,2025-10-11T15:40:00.000Z,0.048,2025-10-11T00:00:00Z
2025-10-11T07:30:00.000,2025-10-11T15:30:00.000Z,-0.031,2025-10-11T00:00:00Z
2025-10-11T07:20:00.000,2025-10-11T15:20:00.000Z,-0.018,2025-10-11T00:00:00Z
2025-10-11T07:10:00.000,2025-10-11T15:10:00.000Z,-0.374,2025-10-11T00:00:00Z
2025-10-11T07:00:00.000,2025-10-11T15:00:00.000Z,-0.64,2025-10-11T00:00:00Z
2025-10-11T06:50:00.000,2025-10-11T14:50:00.000Z,-0.843,2025-10-11T00:00:00Z
2025-10-11T06:40:00.000,2025-10-11T14:40:00.000Z,-0.936,2025-10-11T00:00:00Z
2025-10-11T06:30:00.000,2025-10-11T14:30:00.000Z,-1.05,2025-10-11T00:00:00Z
2025-10-11T06:20:00.000,2025-10-11T14:20:00.000Z,-1.184,2025-10-11T00:00:00Z
2025-10-11T06:10:00.000,2025-10-11T14:10:00.000Z,-1.369,2025-10-11T00:00:00Z
2025-10-11T06:00:00.000,2025-10-11T14:00:00.000Z,-1.62,2025-10-11T00:00:00Z
2025-10-11T05:50:00.000,2025-10-11T13:50:00.000Z,-1.685,2025-10-11T00:00:00Z
2025-10-11T05:40:00.000,2025-10-11T13:40:00.000Z,-1.759,2025-10-11T00:00:00Z
2025-10-11T05:30:00.000,2025-10-11T13:30:00.000Z,-1.626,2025-10-11T00:00:00Z
2025-10-11T05:20:00.000,2025-10-11T13:20:00.000Z,-1.398,2025-10-11T00:00:00Z
2025-10-11T05:10:00.000,2025-10-11T13:10:00.000Z,-1.349,2025-10-11T00:00:00Z
2025-10-11T05:00:00.000,2025-10-11T13:00:00.000Z,-1.323,2025-10-11T00:00:00Z
2025-10-11T04:50:00.000,2025-10-11T12:50:00.000Z,-1.314,2025-10-11T00:00:00Z
2025-10-11T04:40:00.000,2025-10-11T12:40:00.000Z,-0.988,2025-10-11T00:00:00Z
2025-10-11T04:30:00.000,2025-10-11T12:30:00.000Z,-1.109,2025-10-11T00:00:00Z
2025-10-11T04:20:00.000,2025-10-11T12:20:00.000Z,-0.834,2025-10-11T00:00:00Z
2025-10-11T04:10:00.000,2025-10-11T12:10:00.000Z,-0.858,2025-10-11T00:00:00Z
2025-10-11T04:00:00.000,2025-10-11T12:00:00.000Z,-0.913,2025-10-11T00:00:00Z
2025-10-11T03:50:00.000,2025-10-11T11:50:00.000Z,-0.77,2025-10-11T00:00:00Z
2025-10-11T03:40:00.000,2025-10-11T11:40:00.000Z,-0.706,2025-10-11T00:00:00Z
2025-10-11T03:30:00.000,2025-10-11T11:30:00.000Z,-0.77,2025-10-11T00:00:00Z
2025-10-11T03:20:00.000,2025-10-11T11:20:00.000Z,-0.614,2025-10-11T00:00:00Z
2025-10-11T03:10:00.000,2025-10-11T11:10:00.000Z,-0.599,2025-10-11T00:00:00Z
2025-10-11T03:00:00.000,2025-10-11T11:00:00.000Z,-0.571,2025-10-11T00:00:00Z
2025-10-11T02:50:00.000,2025-10-11T10:50:00.000Z,-0.584,2025-10-11T00:00:00Z
2025-10-11T02:40:00.000,2025-10-11T10:40:00.000Z,-0.593,2025-10-11T00:00:00Z
2025-10-11T02:30:00.000,2025-10-11T10:30:00.000Z,-0.55,2025-10-11T00:00:00Z
2025-10-11T02:20:00.000,2025-10-11T10:20:00.000Z,-0.713,2025-10-11T00:00:00Z
2025-10-11T02:10:00.000,2025-10-11T10:10:00.000Z,-0.573,2025-10-11T00:00:00Z
2025-10-11T02:00:00.000,2025-10-11T10:00:00.000Z,-0.298,2025-10-11T00:00:00Z
2025-10-11T01:50:00.000,2025-10-11T09:50:00.000Z,-0.283,2025-10-11T00:00:00Z
2025-10-11T01:40:00.000,2025-10-11T09:40:00.000Z,-0.213,2025-10-11T00:00:00Z
2025-10-11T01:30:00.000,2025-10-11T09:30:00.000Z,-0.272,2025-10-11T00:00:00Z
2025-10-11T01:20:00.000,2025-10-11T09:20:00.000Z,-0.251,2025-10-11T00:00:00Z
2025-10-11T01:10:00.000,2025-10-11T09:10:00.000Z,-0.367,2025-10-11T00:00:00Z
2025-10-11T01:00:00.000,2025-10-11T09:00:00.000Z,-0.438,2025-10-11T00:00:00Z
2025-10-11T00:50:00.000,2025-10-11T08:50:00.000Z,-0.133,2025-10-11T00:00:00Z
2025-10-11T00:40:00.000,2025-10-11T08:40:00.000Z,-0.191,2025-10-11T00:00:00Z
2025-10-11T00:30:00.000,2025-10-11T08:30:00.000Z,-0.118,2025-10-11T00:00:00Z
2025-10-11T00:20:00.000,2025-10-11T08:20:00.000Z,-0.106,2025-10-11T00:00:00Z
2025-10-11T00:10:00.000,2025-10-11T08:10:00.000Z,-0.021,2025-10-11T00:00:00Z
2025-10-11T00:00:00.000,2025-10-11T08:00:00.000Z,-0.026,2025-10-11T00:00:00Z
2025-10-10T23:50:00.000,2025-10-11T07:50:00.000Z,-0.01,2025-10-11T00:00:00Z
2025-10-10T23:40:00.000,2025-10-11T07:40:00.000Z,-0.045,2025-10-11T00:00:00Z
2025-10-10T23:30:00.000,2025-10-11T07:30:00.000Z,-0.03,2025-10-11T00:00:00Z
2025-10-10T23:20:00.000,2025-10-11T07:20:00.000Z,0.004,2025-10-11T00:00:00Z
2025-10-10T23:10:00.000,2025-10-11T07:10:00.000Z,0.191,2025-10-11T00:00:00Z
2025-10-10T23:00:00.000,2025-10-11T07:00:00.000Z,0.237,2025-10-11T00:00:00Z
2025-10-10T22:50:00.000,2025-10-11T06:50:00.000Z,0.258,2025-10-11T00:00:00Z
2025-10-10T22:40:00.000,2025-10-11T06:40:00.000Z,0.341,2025-10-11T00:00:00Z
2025-10-10T22:30:00.000,2025-10-11T06:30:00.000Z,0.412,2025-10-11T00:00:00Z
2025-10-10T22:20:00.000,2025-10-11T06:20:00.000Z,0.421,2025-10-11T00:00:00Z
2025-10-10T22:10:00.000,2025-10-11T06:10:00.000Z,0.454,2025-10-11T00:00:00Z
2025-10-10T22:00:00.000,2025-10-11T06:00:00.000Z,0.47,2025-10-11T00:00:00Z
2025-10-10T21:50:00.000,2025-10-11T05:50:00.000Z,0.511,2025-10-11T00:00:00Z
2025-10-10T21:40:00.000,2025-10-11T05:40:00.000Z,0.534,2025-10-11T00:00:00Z
2025-10-10T21:30:00.000,2025-10-11T05:30:00.000Z,0.559,2025-10-11T00:00:00Z
2025-10-10T21:20:00.000,2025-10-11T05:20:00.000Z,0.643,2025-10-11T00:00:00Z
2025-10-10T21:10:00.000,2025-10-11T05:10:00.000Z,0.675,2025-10-11T00:00:00Z
2025-10-10T21:00:00.000,2025-10-11T05:00:00.000Z,0.671,2025-10-11T00:00:00Z
2025-10-10T20:50:00.000,2025-10-11T04:50:00.000Z,0.513,2025-10-11T00:00:00Z
2025-10-10T20:40:00.000,2025-10-11T04:40:00.000Z,0.56,2025-10-11T00:00:00Z
2025-10-10T20:30:00.000,2025-10-11T04:30:00.000Z,0.938,2025-10-11T00:00:00Z
2025-10-10T20:20:00.000,2025-10-11T04:20:00.000Z,1.018,2025-10-11T00:00:00Z
2025-10-10T20:10:00.000,2025-10-11T04:10:00.000Z,1.074,2025-10-11T00:00:00Z
2025-10-10T20:00:00.000,2025-10-11T04:00:00.000Z,1.239,2025-10-11T00:00:00Z
2025-10-10T19:50:00.000,2025-10-11T03:50:00.000Z,1.206,2025-10-11T00:00:00Z
2025-10-10T19:40:00.000,2025-10-11T03:40:00.000Z,1.3,2025-10-11T00:00:00Z
2025-10-10T19:30:00.000,2025-10-11T03:30:00.000Z,1.3,2025-10-11T00:00:00Z
2025-10-10T19:20:00.000,2025-10-11T03:20:00.000Z,1.402,2025-10-11T00:00:00Z
2025-10-10T19:10:00.000,2025-10-11T03:10:00.000Z,1.487,2025-10-11T00:00:00Z
2025-10-10T19:00:00.000,2025-10-11T03:00:00.000Z,1.729,2025-10-11T00:00:00Z
2025-10-10T18:50:00.000,2025-10-11T02:50:00.000Z,1.735,2025-10-11T00:00:00Z
2025-10-10T18:40:00.000,2025-10-11T02:40:00.000Z,1.699,2025-10-11T00:00:00Z
2025-10-10T18:30:00.000,2025-10-11T02:30:00.000Z,1.81,2025-10-11T00:00:00Z
2025-10-10T18:20:00.000,2025-10-11T02:20:00.000Z,1.737,2025-10-11T00:00:00Z
2025-10-10T18:10:00.000,2025-10-11T02:10:00.000Z,1.708,2025-10-11T00:00:00Z
2025-10-10T18:00:00.000,2025-10-11T02:00:00.000Z,1.799,2025-10-11T00:00:00Z
2025-10-10T17:50:00.000,2025-10-11T01:50:00.000Z,1.984,2025-10-11T00:00:00Z
2025-10-10T17:40:00.000,2025-10-11T01:40:00.000Z,2.045,2025-10-11T00:00:00Z
2025-10-10T17:30:00.000,2025-10-11T01:30:00.000Z,2.407,2025-10-11T00:00:00Z
2025-10-10T17:20:00.000,2025-10-11T01:20:00.000Z,2.59,2025-10-11T00:00:00Z
2025-10-10T17:10:00.000,2025-10-11T01:10:00.000Z,2.849,2025-10-11T00:00:00Z
2025-10-10T17:00:00.000,2025-10-11T01:00:00.000Z,3.011,2025-10-11T00:00:00Z
2025-10-10T16:50:00.000,2025-10-11T00:50:00.000Z,3.341,2025-10-11T00:00:00Z
2025-10-10T16:40:00.000,2025-10-11T00:40:00.000Z,3.534,2025-10-11T00:00:00Z
2025-10-10T16:30:00.000,2025-10-11T00:30:00.000Z,3.727,2025-10-11T00:00:00Z
2025-10-10T16:20:00.000,2025-10-11T00:20:00.000Z,4.098,2025-10-11T00:00:00Z
2025-10-10T16:10:00.000,2025-10-11T00:10:00.000Z,4.52,2025-10-11T00:00:00Z
2025-10-10T16:00:00.000,2025-10-11T00:00:00.000Z,4.561,2025-10-11T00:00:00Z
2025-10-10T15:50:00.000,2025-10-10T23:50:00.000Z,5.204,2025-10-10T00:00:00Z
2025-10-10T15:40:00.000,2025-10-10T23:40:00.000Z,5.166,2025-10-10T00:00:00Z
2025-10-10T15:30:00.000,2025-10-10T23:30:00.000Z,5.305,2025-10-10T00:00:00Z
2025-10-10T15:20:00.000,2025-10-10T23:20:00.000Z,5.365,2025-10-10T00:00:00Z
2025-10-10T15:10:00.000,2025-10-10T23:10:00.000Z,5.554,2025-10-10T00:00:00Z
2025-10-10T15:00:00.000,2025-10-10T23:00:00.000Z,5.439,2025-10-10T00:00:00Z
2025-10-10T14:50:00.000,2025-10-10T22:50:00.000Z,5.695,2025-10-10T00:00:00Z
2025-10-10T14:40:00.000,2025-10-10T22:40:00.000Z,5.965,2025-10-10T00:00:00Z
2025-10-10T14:30:00.000,2025-10-10T22:30:00.000Z,5.883,2025-10-10T00:00:00Z
2025-10-10T14:20:00.000,2025-10-10T22:20:00.000Z,6.17,2025-10-10T00:00:00Z
2025-10-10T14:10:00.000,2025-10-10T22:10:00.000Z,6.179,2025-10-10T00:00:00Z
2025-10-10T14:00:00.000,2025-10-10T22:00:00.000Z,6.11,2025-10-10T00:00:00Z
2025-10-10T13:50:00.000,2025-10-10T21:50:00.000Z,6.354,2025-10-10T00:00:00Z
2025-10-10T13:40:00.000,2025-10-10T21:40:00.000Z,6.493,2025-10-10T00:00:00Z
2025-10-10T13:30:00.000,2025-10-10T21:30:00.000Z,6.64,2025-10-10T00:00:00Z
2025-10-10T13:20:00.000,2025-10-10T21:20:00.000Z,6.577,2025-10-10T00:00:00Z
2025-10-10T13:10:00.000,2025-10-10T21:10:00.000Z,6.592,2025-10-10T00:00:00Z
2025-10-10T13:00:00.000,2025-10-10T21:00:00.000Z,6.441,2025-10-10T00:00:00Z
2025-10-10T12:50:00.000,2025-10-10T20:50:00.000Z,6.351,2025-10-10T00:00:00Z
2025-10-10T12:40:00.000,2025-10-10T20:40:00.000Z,6.271,2025-10-10T00:00:00Z
2025-10-10T12:30:00.000,2025-10-10T20:30:00.000Z,6.023,2025-10-10T00:00:00Z
2025-10-10T12:20:00.000,2025-10-10T20:20:00.000Z,5.83,2025-10-10T00:00:00Z
2025-10-10T12:10:00.000,2025-10-10T20:10:00.000Z,5.936,2025-10-10T00:00:00Z
2025-10-10T12:00:00.000,2025-10-10T20:00:00.000Z,5.839,2025-10-10T00:00:00Z
2025-10-10T11:50:00.000,2025-10-10T19:50:00.000Z,5.788,2025-10-10T00:00:00Z
2025-10-10T11:40:00.000,2025-10-10T19:40:00.000Z,5.873,2025-10-10T00:00:00Z
2025-10-10T11:30:00.000,2025-10-10T19:30:00.000Z,5.506,2025-10-10T00:00:00Z
2025-10-10T11:20:00.000,2025-10-10T19:20:00.000Z,5.545,2025-10-10T00:00:00Z
2025-10-10T11:10:00.000,2025-10-10T19:10:00.000Z,5.363,2025-10-10T00:00:00Z
2025-10-10T11:00:00.000,2025-10-10T19:00:00.000Z,5.002,2025-10-10T00:00:00Z
2025-10-10T10:50:00.000,2025-10-10T18:50:00.000Z,5.082,2025-10-10T00:00:00Z
2025-10-10T10:40:00.000,2025-10-10T18:40:00.000Z,4.861,2025-10-10T00:00:00Z
2025-10-10T10:30:00.000,2025-10-10T18:30:00.000Z,4.842,2025-10-10T00:00:00Z
2025-10-10T10:20:00.000,2025-10-10T18:20:00.000Z,4.7,2025-10-10T00:00:00Z
2025-10-10T10:10:00.000,2025-10-10T18:10:00.000Z,4.594,2025-10-10T00:00:00Z
2025-10-10T10:00:00.000,2025-10-10T18:00:00.000Z,4.47,2025-10-10T00:00:00Z
2025-10-10T09:50:00.000,2025-10-10T17:50:00.000Z,4.196,2025-10-10T00:00:00Z
2025-10-10T09:40:00.000,2025-10-10T17:40:00.000Z,3.996,2025-10-10T00:00:00Z
2025-10-10T09:30:00.000,2025-10-10T17:30:00.000Z,3.794,2025-10-10T00:00:00Z
2025-10-10T09:20:00.000,2025-10-10T17:20:00.000Z,3.589,2025-10-10T00:00:00Z
2025-10-10T09:10:00.000,2025-10-10T17:10:00.000Z,3.237,2025-10-10T00:00:00Z
2025-10-10T09:00:00.000,2025-10-10T17:00:00.000Z,3.003,2025-10-10T00:00:00Z
2025-10-10T08:50:00.000,2025-10-10T16:50:00.000Z,2.972,2025-10-10T00:00:00Z
2025-10-10T08:40:00.000,2025-10-10T16:40:00.000Z,2.864,2025-10-10T00:00:00Z
2025-10-10T08:30:00.000,2025-10-10T16:30:00.000Z,2.732,2025-10-10T00:00:00Z
2025-10-10T08:20:00.000,2025-10-10T16:20:00.000Z,2.521,2025-10-10T00:00:00Z
2025-10-10T08:10:00.000,2025-10-10T16:10:00.000Z,2.397,2025-10-10T00:00:00Z
2025-10-10T08:00:00.000,2025-10-10T16:00:00.000Z,2.279,2025-10-10T00:00:00Z
2025-10-10T07:50:00.000,2025-10-10T15:50:00.000Z,2.037,2025-10-10T00:00:00Z
2025-10-10T07:40:00.000,2025-10-10T15:40:00.000Z,1.903,2025-10-10T00:00:00Z
2025-10-10T07:30:00.000,2025-10-10T15:30:00.000Z,1.643,2025-10-10T00:00:00Z
2025-10-10T07:20:00.000,2025-10-10T15:20:00.000Z,1.359,2025-10-10T00:00:00Z
2025-10-10T07:10:00.000,2025-10-10T15:10:00.000Z,1.16,2025-10-10T00:00:00Z
2025-10-10T07:00:00.000,2025-10-10T15:00:00.000Z,0.949,2025-10-10T00:00:00Z
2025-10-10T06:50:00.000,2025-10-10T14:50:00.000Z,0.733,2025-10-10T00:00:00Z
2025-10-10T06:40:00.000,2025-10-10T14:40:00.000Z,0.576,2025-10-10T00:00:00Z
2025-10-10T06:30:00.000,2025-10-10T14:30:00.000Z,0.36,2025-10-10T00:00:00Z
2025-10-10T06:20:00.000,2025-10-10T14:20:00.000Z,0.167,2025-10-10T00:00:00Z
2025-10-10T06:10:00.000,2025-10-10T14:10:00.000Z,-0.06,2025-10-10T00:00:00Z
2025-10-10T06:00:00.000,2025-10-10T14:00:00.000Z,-0.28,2025-10-10T00:00:00Z
2025-10-10T05:50:00.000,2025-10-10T13:50:00.000Z,-0.109,2025-10-10T00:00:00Z
2025-10-10T05:40:00.000,2025-10-10T13:40:00.000Z,0.032,2025-10-10T00:00:00Z
2025-10-10T05:30:00.000,2025-10-10T13:30:00.000Z,0.009,2025-10-10T00:00:00Z
2025-10-10T05:20:00.000,2025-10-10T13:20:00.000Z,0.055,2025-10-10T00:00:00Z
2025-10-10T05:10:00.000,2025-10-10T13:10:00.000Z,0.152,2025-10-10T00:00:00Z
2025-10-10T05:00:00.000,2025-10-10T13:00:00.000Z,0.158,2025-10-10T00:00:00Z
2025-10-10T04:50:00.000,2025-10-10T12:50:00.000Z,0.209,2025-10-10T00:00:00Z
2025-10-10T04:40:00.000,2025-10-10T12:40:00.000Z,0.334,2025-10-10T00:00:00Z
2025-10-10T04:30:00.000,2025-10-10T12:30:00.000Z,0.291,2025-10-10T00:00:00Z
2025-10-10T04:20:00.000,2025-10-10T12:20:00.000Z,0.399,2025-10-10T00:00:00Z
2025-10-10T04:10:00.000,2025-10-10T12:10:00.000Z,0.434,2025-10-10T00:00:00Z
2025-10-10T04:00:00.000,2025-10-10T12:00:00.000Z,0.636,2025-10-10T00:00:00Z
2025-10-10T03:50:00.000,2025-10-10T11:50:00.000Z,0.612,2025-10-10T00:00:00Z
2025-10-10T03:40:00.000,2025-10-10T11:40:00.000Z,0.568,2025-10-10T00:00:00Z
2025-10-10T03:30:00.000,2025-10-10T11:30:00.000Z,0.416,2025-10-10T00:00:00Z
2025-10-10T03:20:00.000,2025-10-10T11:20:00.000Z,0.728,2025-10-10T00:00:00Z
2025-10-10T03:10:00.000,2025-10-10T11:10:00.000Z,0.582,2025-10-10T00:00:00Z
2025-10-10T03:00:00.000,2025-10-10T11:00:00.000Z,0.527,2025-10-10T00:00:00Z
2025-10-10T02:50:00.000,2025-10-10T10:50:00.000Z,0.556,2025-10-10T00:00:00Z
2025-10-10T02:40:00.000,2025-10-10T10:40:00.000Z,0.658,2025-10-10T00:00:00Z
2025-10-10T02:30:00.000,2025-10-10T10:30:00.000Z,0.614,2025-10-10T00:00:00Z
2025-10-10T02:20:00.000,2025-10-10T10:20:00.000Z,0.685,2025-10-10T00:00:00Z
2025-10-10T02:10:00.000,2025-10-10T10:10:00.000Z,0.829,2025-10-10T00:00:00Z
2025-10-10T02:00:00.000,2025-10-10T10:00:00.000Z,0.781,2025-10-10T00:00:00Z
2025-10-10T01:50:00.000,2025-10-10T09:50:00.000Z,0.78,2025-10-10T00:00:00Z
2025-10-10T01:40:00.000,2025-10-10T09:40:00.000Z,0.869,2025-10-10T00:00:00Z
2025-10-10T01:30:00.000,2025-10-10T09:30:00.000Z,0.766,2025-10-10T00:00:00Z
2025-10-10T01:20:00.000,2025-10-10T09:20:00.000Z,0.808,2025-10-10T00:00:00Z
2025-10-10T01:10:00.000,2025-10-10T09:10:00.000Z,0.654,2025-10-10T00:00:00Z
2025-10-10T01:00:00.000,2025-10-10T09:00:00.000Z,0.788,2025-10-10T00:00:00Z
2025-10-10T00:50:00.000,2025-10-10T08:50:00.000Z,0.714,2025-10-10T00:00:00Z
2025-10-10T00:40:00.000,2025-10-10T08:40:00.000Z,0.811,2025-10-10T00:00:00Z
2025-10-10T00:30:00.000,2025-10-10T08:30:00.000Z,0.813,2025-10-10T00:00:00Z
